3d6d3d75-d930-40a5-939d-8cb591d74f37;Berghotel Bischofalp;9.142046444591605;46.91844222287549;[{'@type': 'ImageObject', 'contentUrl': 'https://visitglpimtsoch.sos-ch-dk-2.exoscale-cdn.com/catalog/c/3/7/8/c378e2a7ea7995660aaa49d13e9c8ad65b90ab1a_Bildschirmfoto_2026_01_29_um_11.57.16.png'}];2026-05-04T10:57:08+02:00
40dd55ad-5a27-47a4-92b7-af6d3976c172;Flugplatz Mollis Nord;9.066540;47.079631;[{'@type': 'ImageObject', 'contentUrl': 'https://visitglpimtsoch.sos-ch-dk-2.exoscale-cdn.com/catalog/4/9/1/c/491cbf33fcf7d437b5302a21cc4df2589a708029_flugplatz_mollis_nord.jpg'}];2026-05-04T10:57:08+02:00
5a4e05a0-6ea2-43d4-aac1-f15850b9538d;Gumen;8.98509;46.95623;[{'@type': 'ImageObject', 'contentUrl': 'https://visitglpimtsoch.sos-ch-dk-2.exoscale-cdn.com/catalog/f/9/6/1/f961ea65d0ef13ff8b6b8d9787ffd873cb5f904f_Braunwald_Gumen_Restaurant_Terrasse_MRH_DSC3107_Kopie__1_.jpg'}];2026-05-04T10:57:08+02:00
6f9c62ee-3d6a-432c-b319-76f3e79a3cde;Grosstal Tödi;9.045900106430055;46.97624865277267;[{'@type': 'ImageObject', 'contentUrl': 'https://visitglpimtsoch.sos-ch-dk-2.exoscale-cdn.com/catalog/6/5/3/6/65362ed06d06e3eee2fcfa72cd51127d97e06def_Kameratoedi.jpg'}];2026-05-06T14:32:55+02:00
75409a1c-15df-4c1b-bf43-a39666baea97;Grotzenbüel;<p>Die Webcam Grotzenb&uuml;el verspricht einen perfekten Blick in Richtung Gumen und Tal.</p>;8.99356;46.94919;[{'@type': 'ImageObject', 'contentUrl': 'https://visitglpimtsoch.sos-ch-dk-2.exoscale-cdn.com/catalog/4/0/4/e/404ebf6cfc2d268d445a5b056b5676abb393723c_Braunwald_Winter_Grotzenbuehl_MRH_DSC7265.jpg'}];2026-05-04T10:57:08+02:00
8c38d3c6-5356-46c3-bb54-e2d9cbfc0bfb;Grosstal Schilt;9.046372175216677;46.976957690538605;[{'@type': 'ImageObject', 'contentUrl': 'https://visitglpimtsoch.sos-ch-dk-2.exoscale-cdn.com/catalog/3/8/f/4/38f4ecaa50f42c062c2929404b176399a36d78e6_Kameraschilt.jpg'}];2026-05-06T14:33:24+02:00
92b205d6-9a75-4da6-b410-fd1b88ea3844;Nussbüel;8.989180;46.927400;[{'@type': 'ImageObject', 'contentUrl': 'https://visitglpimtsoch.sos-ch-dk-2.exoscale-cdn.com/catalog/1/0/9/c/109c111106b4f3e92d3660e8070f37b5ea616d33_Braunwald_Nussbuehl_MRH_DSC_2373.jpg'}];2026-05-04T10:57:08+02:00
9f4777f2-6803-4529-b73e-83e9a6078e0c;Chalet adr Halde, Nr. 201;Die 5,5-Zimmer-Wohnung mit wunderschöner Aussicht liegt wenige Gehminuten oberhalb des Dorfes.;<p style="margin-top:12.0pt">Bis zu den Bergbahnen ist es ein 10-minütiger Spaziergang am Höhenweg entlang.</p><p style="margin-top:12.0pt">Die Wohnung eignet sich insbesondere für mehrere Familien, Generationen oder Freunde, die gemeinsam Ferien machen wollen. Die beiden grossen Zimmer im unteren Stock bieten dank eigenem En suite-Bad und Zugang zum Garten viel Privatsphäre. Oben befindet sich das grosse, helle Wohnzimmer mit Cheminée sowie zwei weitere Schlafzimmer und ein Bad.&nbsp;</p><div><br></div>;9.001622200012209;46.942593664967276;Bätschenstrasse 3;8784;Braunwald;+41 76 370 92 92;andres.eberhard@gmail.com;https://chaletbraunwald.ch/;[{'@type': 'ImageObject', 'contentUrl': 'https://visitglpimtsoch.sos-ch-dk-2.exoscale-cdn.com/catalog/f/3/4/c/f34c14787ff771c935b80f92a81464a039f01121_glarnerland_ferienwohnung_chalet_adr_Halde_201_2.jpg'}];2026-01-25T11:27:06+01:00
a71f1954-124f-438e-9478-91afa047055e;ESAF 2025 Glarnerland+;9.0675;47.08295;[{'@type': 'ImageObject', 'contentUrl': 'https://visitglpimtsoch.sos-ch-dk-2.exoscale-cdn.com/catalog/3/8/1/1/3811a5882a26e3bc50582db926a7881f8e0c3927_ESAF_2025_Glarnerland___Mollis_2025_1127_162000.jpg'}];2026-05-04T10:57:08+02:00
a8f9e292-1a50-400e-ad22-324bbabc2e3a;Seblengrat;<p>Herrliche Aussicht &uuml;ber das Grosstal und in Richtung Braunwald.</p>;8.99655;46.96004;[{'@type': 'ImageObject', 'contentUrl': 'https://visitglpimtsoch.sos-ch-dk-2.exoscale-cdn.com/catalog/5/f/2/e/5f2e304804636a94c43b3c80b36a73f8c588e2dd_Braunwald_Skibeiz_Seblengrat_MRH_DSC0896.jpg'}];2026-05-04T10:57:08+02:00
b3be92e2-363c-4811-8870-28cc28a1f41b;Nomady Hof-Stellplatz Biohof Allmeind in Luchsingen;Der Tödi steht hier Kulisse – majestätisch schön. Vom Biohof Allmeind in Luchsingen hat man eine wunderbare Sicht auf den höchsten Glarner. Auch ist dieser schöne Stellplatz Ausgangspunkt für zig Wanderungen und liegt direkt am Veloweg. Ein kleines Hoflädeli bietet feine Zutaten fürs Znacht.;Auf dem schönen Bauernhof Allmeind in Luchsingen (Camp hinter dem Hof) kann man je nach Lust und Laune entspannen​,​ die wunderbare Aussicht auf den Tödi geniessen oder von hier aus wandern​,​ velofahren und Ausflüge unternehmen. Der Oberblegisee ist nur eines dieser Ausflugsziele. Auch die Via Glaralpina könnte das Ziel sein oder das Erwandern des Glarner Käsepasses. Die Ruhe wird höchstens ab und zu durch den Zug oder einen Traktor unterbrochen. 

Eine öffentliche​,​ idyllische Feuerstelle befindet sich in 200m Gehdistanz direkt an der Linth. 

Im Sommer sind die Milchkühe​,​ Rinder​,​ Kälber und Ziegen auf der stattlichen Alp​ Bodmen-Saasberg,​ wo Familie Hefti feinsten Glarner Alpkäse herstellt​,​ der auch im Hoflädeli zu kaufen ist. Die Hühner jedoch bleiben zu Hause und sind die direkten Nachbarn im Camp.

Die Toilette im Stall darf mitbenutzt werden und Frischwasser (kalt und warm) steht zur Verfügung. Bei schlechtem Wetter kann das Tenn als Ess- und Aufenthaltsraum genutzt werden.;9.04334470851414;46.97096518231716;Allmeind 1;8775;Luchsingen;[{'@type': 'ImageObject', 'contentUrl': 'https://visitglpimtsoch.sos-ch-dk-2.exoscale-cdn.com/catalog/a/a/1/e/aa1e23a13f36b15ff69b49c1abb5682325ec7cee_Morgenstimmung.jpeg'}];2025-12-08T08:26:17+01:00
bbe6ba87-6275-4dd3-bbb0-c4e9f5bf0c67;Café-Konditorei Müller;9.06514;47.09964;[{'@type': 'ImageObject', 'contentUrl': 'https://visitglpimtsoch.sos-ch-dk-2.exoscale-cdn.com/catalog/2/6/4/8/2648077abc60f21d119df361c60fa8efc07c09c9_N__fels_2025_1127_161000.jpg'}];2026-05-04T10:57:08+02:00
bd397813-c553-4f7d-a8fd-739ee36e42af;Fronalp;9.0907589;47.0712669;[{'@type': 'ImageObject', 'contentUrl': 'https://visitglpimtsoch.sos-ch-dk-2.exoscale-cdn.com/catalog/d/4/6/4/d4644841105d22694fe0185c37398c06232dcb8f_webcam_fronalp.jpg'}];2026-05-04T10:57:08+02:00
c3adb22e-c732-4b7f-a405-a0fef8ce3f87;Sportbahnen Elm Munggä Hüttä;9.1425429;46.9223086;[{'@type': 'ImageObject', 'contentUrl': 'https://visitglpimtsoch.sos-ch-dk-2.exoscale-cdn.com/catalog/7/2/6/f/726f9e5852ee3c2b7edfdad54f59c9415160d919_Elm_Winterwandern_MRH_ELMER_CITRO_DSC9756.jpg'}];2026-05-04T10:57:08+02:00
c926a09b-7f1e-4506-ae49-6f653f0bb7bb;Vogelsang Elm ;9.1802982;46.9195397;[{'@type': 'ImageObject', 'contentUrl': 'https://visitglpimtsoch.sos-ch-dk-2.exoscale-cdn.com/catalog/a/a/0/a/aa0a2db50bc793edfff39b9c93c7d4e03f703f2a_Vogelsang.jpg'}];2026-05-04T10:57:08+02:00
cff8b7a6-fc96-4181-a1e0-54141ac5b36d;Walensee;9.127157;47.123141;[{'@type': 'ImageObject', 'contentUrl': 'https://visitglpimtsoch.sos-ch-dk-2.exoscale-cdn.com/catalog/f/6/a/1/f6a10179cc20bb71b0aab0b672578f1a6f6c0943_1687353510.jpg'}];2026-05-04T10:57:08+02:00
d5ace6a1-8e5f-4c7a-9aad-eec5fd6a1915;Weissenberge;9.1796419;46.9629089;[{'@type': 'ImageObject', 'contentUrl': 'https://visitglpimtsoch.sos-ch-dk-2.exoscale-cdn.com/catalog/b/4/d/9/b4d9e5393a0d4f53ca9dae1ddacc90ad78e3e64a_Schlitteln_Weissenberge_Maya_Rhnyner__13_.jpg'}];2026-05-04T10:57:08+02:00
d5b0d5e9-4d4a-42b7-b6f2-989ee47d54b4;Glarus – Rathausplatz;9.0674854;47.0398589;[{'@type': 'ImageObject', 'contentUrl': 'https://visitglpimtsoch.sos-ch-dk-2.exoscale-cdn.com/catalog/9/0/2/c/902c4c3e001b505b162d721cc32cb5c88f616127_Rathaus_Glarus.png'}];2026-05-07T11:09:11+02:00
e355139d-dc5b-47e0-8b2f-876ab5d6212b;Weissenberge Tal;9.1796419;46.9629089;[{'@type': 'ImageObject', 'contentUrl': 'https://visitglpimtsoch.sos-ch-dk-2.exoscale-cdn.com/catalog/c/4/1/b/c41bdeb77a1c79a7ab38fd0e9b5813e3b5855329_Schlitteln_Weissenberge_Maya_Rhnyner__13_.jpg'}];2026-05-04T10:57:08+02:00
E4C9C21E-BC6D-4078-B439-4837D51B7287;Obersee;9.014455;47.087375;[{'@type': 'ImageObject', 'contentUrl': 'https://visitglpimtsoch.sos-ch-dk-2.exoscale-cdn.com/catalog/f/d/1/4/fd14a0d4fc6a11355d5c85ffec622a79a06e850c_obersee.jpg'}];2026-05-04T10:57:08+02:00
e73a2104-8c6d-4ffc-989d-82b93c9a6e15;Sportbahnen Elm Ämpächli;9.1553477;46.9218702;[{'@type': 'ImageObject', 'contentUrl': 'https://visitglpimtsoch.sos-ch-dk-2.exoscale-cdn.com/catalog/9/d/2/7/9d275b6579768a3fc34bad5d618690f4b7b7b1b4_Aempaechli_Elm_Tourismus_03.JPG'}];2026-05-04T10:57:08+02:00
e9d52f93-a6eb-412c-9418-357834bce224;Brunnenberg;9.022798;46.96999;[{'@type': 'ImageObject', 'contentUrl': 'https://visitglpimtsoch.sos-ch-dk-2.exoscale-cdn.com/catalog/0/1/5/5/0155a1d93cc5077d0b95e52031a891416904bce8_Brunnenberg_2025_1127_151000.jpg'}];2026-05-04T10:57:08+02:00
